ID	Gender	Age	Time	X_position	Y_position	POINT	SubChain	SubChain_Start_end_tag	SubChain_ID	iter	WGS_distance	Time_Consume	Speed	t_p_i	residual	from	to	osmid	e_i	oneway	length	highway	highway_l	SpeedKM	Overspeeding
C0000102	女	25	2020-05-01 07:36:28	112.97490922	28.19252824	SRID=4326;POINT(112.97490922014 28.19252824345671)	1	0	C0000102.1	1.0	14.712765029437447	7.0	2.1018235756339214	2	4.2791907580970046	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	7.566564872282117	0
C0000102	女	25	2020-05-01 07:36:34	112.97493015	28.19248918	SRID=4326;POINT(112.97493014862893 28.192489181554105)	1	0	C0000102.1	1.0	4.791774353254315	6.0	0.7986290588757191	3	7.811462814463109	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	2.8750646119525887	0
C0000102	女	25	2020-05-01 07:36:41	112.97495206	28.19267513	SRID=4326;POINT(112.97495205548158 28.19267512512479)	1	0	C0000102.1	1.0	20.7194393874423	7.0	2.9599199124917566	4	12.987773287826073	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	10.655711684970324	0
C0000102	女	25	2020-05-01 07:36:47	112.97493711	28.19265617	SRID=4326;POINT(112.9749371103315 28.192656167606152)	1	0	C0000102.1	1.0	2.563145272463301	6.0	0.4271908787438834	5	10.773437274912462	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	1.5378871634779803	0
C0000102	女	25	2020-05-01 07:36:54	112.97496998	28.19287608	SRID=4326;POINT(112.97496997534199 28.192876080726016)	1	0	C0000102.1	2.0	24.583758449210073	7.0	3.511965492744296	6	2.963144305502444	7273502772	7273503795	506854682	29722	1	97.34200000000001	['secondary']	3.0	12.643075773879467	0
C0000102	女	25	2020-05-01 07:37:07	112.97495803	28.19270411	SRID=4326;POINT(112.9749580318215 28.192704108923717)	1	0	C0000102.1	3.0	9.847324034591688	6.0	1.6412206724319482	8	16.259549206140072	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	5.908394420755013	0
C0000102	女	25	2020-05-01 07:37:14	112.97492316	28.19260221	SRID=4326;POINT(112.97492316443426 28.192602205906198)	1	0	C0000102.1	3.0	11.800419204197759	7.0	1.6857741720282515	9	4.910442470033457	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	6.0687870193017055	0
C0000102	女	25	2020-05-01 07:37:21	112.97488829999999	28.192456300000003	SRID=4326;POINT(112.97488830055929 28.192456301220773)	1	0	C0000102.1	3.0	16.528406255730822	7.0	2.361200893675832	10	12.333680693844554	7273503795	3925535789	506854682	14751	1	129.89700000000002	['secondary']	3.0	8.500323217232996	0
C0000102	女	25	2020-05-01 07:37:34	112.97493713	28.19236016	SRID=4326;POINT(112.97493713410793 28.19236015659168)	1	0	C0000102.1	4.0	9.728104992267195	7.0	1.3897292846095994	12	16.912480720404627	6564891320	1955293084	699103686	6154	0	143.064	['residential']	1.0	5.003025424594558	0
C0000102	女	25	2020-05-01 07:37:40	112.9750398	28.19195084	SRID=4326;POINT(112.97503980072689 28.19195084462347)	1	0	C0000102.1	5.0	46.468530498545974	6.0	7.744755083090994	13	23.86633606651392	3925535569	3925535796	506854678	14712	1	43.5	['secondary']	3.0	27.88111829912758	1
C0000102	女	25	2020-05-01 07:37:47	112.97496109	28.19186007	SRID=4326;POINT(112.97496108895099 28.191860068699707)	1	0	C0000102.1	5.0	12.685324606790102	7.0	1.8121892295414432	14	12.051728885079037	3925535569	3925535796	506854678	14712	1	43.5	['secondary']	3.0	6.523881226349196	0
C0000102	女	25	2020-05-01 07:37:54	112.97455456	28.19154723	SRID=4326;POINT(112.97455456319715 28.191547230197028)	1	0	C0000102.1	6.0	52.87042465785451	7.0	7.5529178082649295	15	13.781759629480796	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	27.190504109753746	1
C0000102	女	25	2020-05-01 07:38:00	112.97443700000001	28.19133856	SRID=4326;POINT(112.97443699850335 28.191338561079622)	1	0	C0000102.1	7.0	25.84609027736897	6.0	4.307681712894828	16	6.129438698176553	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	15.507654166421382	0
C0000102	女	25	2020-05-01 07:38:07	112.97425365	28.19139609	SRID=4326;POINT(112.97425364603066 28.191396091215363)	1	0	C0000102.1	7.0	19.09830631568731	7.0	2.7283294736696155	17	11.813641805590635	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	9.821986105210616	0
C0000102	女	25	2020-05-01 07:38:13	112.97405036	28.19146168	SRID=4326;POINT(112.97405036307134 28.191461678387864)	1	0	C0000102.1	7.0	21.24286202291632	6.0	3.5404770038193867	18	10.520744633879415	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	12.745717213749792	0
C0000102	女	25	2020-05-01 07:38:20	112.97392679999999	28.19149903	SRID=4326;POINT(112.97392679874542 28.19149903486116)	1	0	C0000102.1	8.0	12.818719970373248	7.0	1.8312457100533213	19	18.035220608947977	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	6.592484556191956	0
C0000102	女	25	2020-05-01 07:38:27	112.97379725	28.19158841	SRID=4326;POINT(112.97379725116224 28.19158841021891)	1	0	C0000102.1	8.0	16.121979952423874	7.0	2.3031399932034105	20	3.91360541523274	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	8.291303975532278	0
C0000102	女	25	2020-05-01 07:38:33	112.97387896	28.19162318	SRID=4326;POINT(112.9738789585111 28.19162317696033)	1	0	C0000102.1	8.0	8.900260522050898	6.0	1.4833767536751497	21	7.013647017791407	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	5.340156313230539	0
C0000102	女	25	2020-05-01 07:38:46	112.97370358	28.19164368	SRID=4326;POINT(112.97370357884861 28.191643681094053)	1	0	C0000102.1	9.0	4.851697463934111	6.0	0.8086162439890185	23	14.893174450217378	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	2.9110184783604667	0
C0000102	女	25	2020-05-01 07:38:53	112.97355809	28.191668100000005	SRID=4326;POINT(112.9735580924099 28.19166809918019)	1	0	C0000102.1	9.0	14.539356416377338	7.0	2.0770509166253337	24	7.653005240635013	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	7.477383299851201	0
C0000102	女	25	2020-05-01 07:38:59	112.97387597	28.19158418	SRID=4326;POINT(112.97387597224844 28.19158418406028)	1	0	C0000102.1	9.0	32.56792429242715	6.0	5.4279873820711915	25	6.267270007581184	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	19.54075457545629	0
C0000102	女	25	2020-05-01 07:39:06	112.97396665	28.19157392	SRID=4326;POINT(112.97396665125656 28.191573923213344)	1	0	C0000102.1	9.0	8.97593892056696	7.0	1.2822769886524228	26	11.637126191506463	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	4.616197159148722	0
C0000102	女	25	2020-05-01 07:39:13	112.97370956	28.19161866	SRID=4326;POINT(112.9737095596626 28.191618662991154)	1	0	C0000102.1	9.0	25.72531810552421	7.0	3.6750454436463165	27	14.795352267195812	3925535541	1004244273	184960622	4531	1	121.12100000000001	['secondary']	3.0	13.23016359712674	0
C0000102	女	25	2020-05-01 07:39:19	112.97352123	28.1916342	SRID=4326;POINT(112.97352122571256 28.191634203551967)	1	0	C0000102.1	10.0	18.57164002578748	6.0	3.0952733376312467	28	7.479417067191715	3925535518	1955293354	184960684	6218	1	137.18200000000002	['residential']	1.0	11.142984015472488	0
C0000102	女	25	2020-05-01 07:39:26	112.97372052	28.19160263	SRID=4326;POINT(112.97372052209145 28.191602630935535)	1	0	C0000102.1	11.0	19.878067677136475	7.0	2.8397239538766392	29	8.795200114813492	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	10.223006233955902	0
C0000102	女	25	2020-05-01 07:39:32	112.9738102	28.19159137	SRID=4326;POINT(112.97381020497936 28.191591373149453)	1	0	C0000102.1	11.0	8.893421583177918	6.0	1.4822369305296528	30	3.4668157488982336	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	5.33605294990675	0
C0000102	女	25	2020-05-01 07:39:39	112.97381817	28.19162035	SRID=4326;POINT(112.97381817437751 28.19162035136967)	1	0	C0000102.1	11.0	3.3056019449809635	7.0	0.4722288492829948	31	1.081025856955713	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	1.7000238574187814	0
C0000102	女	25	2020-05-01 07:39:46	112.97371155	28.19161566	SRID=4326;POINT(112.97371155283895 28.19161565715957)	1	0	C0000102.1	11.0	10.481627030839247	7.0	1.497375290119893	32	9.423991579764131	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	5.390551044431614	0
C0000102	女	25	2020-05-01 07:39:52	112.97365775	28.19159281	SRID=4326;POINT(112.97365774540029 28.191592810630535)	1	0	C0000102.1	11.0	5.8580798587965095	6.0	0.9763466431327518	33	15.032081251461392	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	3.5148479152779064	0
C0000102	女	25	2020-05-01 07:39:59	112.97407428	28.19149661	SRID=4326;POINT(112.97407427532916 28.19149661097335)	1	0	C0000102.1	11.0	42.26470796288457	7.0	6.037815423269223	34	7.567382489213295	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	21.736135523769203	1
C0000102	女	25	2020-05-01 07:40:05	112.97398659	28.19151686	SRID=4326;POINT(112.97398658508833 28.191516863776545)	1	0	C0000102.1	11.0	8.897712628578914	6.0	1.4829521047631526	35	13.901632836863751	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	5.338627577147349	0
C0000102	女	25	2020-05-01 07:40:12	112.97397762	28.19151089	SRID=4326;POINT(112.97397761740612 28.191510889317186)	1	0	C0000102.1	11.0	1.1015595925028183	7.0	0.1573656560718312	36	14.927306225947644	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	0.5665163618585923	0
C0000102	女	25	2020-05-01 07:40:18	112.97379526	28.19159242	SRID=4326;POINT(112.97379525790882 28.19159241609155)	1	0	C0000102.1	11.0	20.055995473479353	6.0	3.342665912246558	37	3.544813326515005	3925535789	3925535518	389383169	14682	1	128.238	['secondary']	3.0	12.033597284087609	0
C0000102	女	25	2020-05-01 07:40:25	112.97356706	28.19162007	SRID=4326;POINT(112.97356706449817 28.191620071648998)	1	0	C0000102.1	12.0	22.61490849483923	7.0	3.2307012135484614	38	11.25627635810092	3925535518	1955293354	184960684	6218	1	137.18200000000002	['residential']	1.0	11.630524368774461	0
C0000102	女	25	2020-05-01 07:40:32	112.97337375	28.19165163	SRID=4326;POINT(112.97337374638076 28.19165162662321)	1	0	C0000102.1	12.0	19.300146428125238	7.0	2.7571637754464637	39	12.514374500775864	3925535518	1955293354	184960684	6218	1	137.18200000000002	['residential']	1.0	9.92578959160727	0
C0000102	女	25	2020-05-01 07:40:38	112.97340862	28.19164253	SRID=4326;POINT(112.97340862368716 28.191642526417056)	1	0	C0000102.1	12.0	3.569227831991605	6.0	0.5948713053319342	40	10.034495058487954	3925535518	1955293354	184960684	6218	1	137.18200000000002	['residential']	1.0	2.141536699194963	0
C0000102	女	25	2020-05-01 07:40:45	112.97305088	28.19171655	SRID=4326;POINT(112.97305088260737 28.191716552507188)	1	0	C0000102.1	13.0	36.07065634456112	7.0	5.1529509063658745	41	14.32717379485266	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	18.55062326291715	0
C0000102	女	25	2020-05-01 07:40:51	112.97277884	28.19176733	SRID=4326;POINT(112.97277883872009 28.19176733108103)	1	0	C0000102.1	13.0	27.297233561631337	6.0	4.549538926938556	42	11.761571152796956	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	16.378340136978803	0
C0000102	女	25	2020-05-01 07:40:58	112.97236729	28.1917775	SRID=4326;POINT(112.97236728770831 28.191777503894407)	1	0	C0000102.1	13.0	40.42464933039311	7.0	5.774949904341872	43	6.495164471420889	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	20.78981965563074	0
C0000102	女	25	2020-05-01 07:41:05	112.97220087	28.19176698	SRID=4326;POINT(112.97220087382843 28.19176697671083)	1	0	C0000102.1	13.0	16.381848822507102	7.0	2.3402641175010146	44	10.213604159076539	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	8.424950823003654	0
C0000102	女	25	2020-05-01 07:41:11	112.97222279999998	28.19172791	SRID=4326;POINT(112.97222279989232 28.191727912917862)	1	0	C0000102.1	13.0	4.835695846896791	6.0	0.8059493078161318	45	10.290126206017847	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	2.9014175081380746	0
C0000102	女	25	2020-05-01 07:41:18	112.97203346	28.19176445	SRID=4326;POINT(112.97203346224426 28.19176445215605)	1	0	C0000102.1	14.0	19.02668274102161	7.0	2.7180975344316582	46	15.910896419335385	1955293354	1955293192	184963759	6180	0	19.65	['residential']	1.0	9.78515112395397	0
C0000102	女	25	2020-05-01 07:41:24	112.97215404	28.19179211	SRID=4326;POINT(112.97215403642916 28.191792110753315)	1	0	C0000102.1	14.0	12.229799826794595	6.0	2.038299971132433	47	9.941888620300633	1955293354	1955293192	184963759	6180	0	19.65	['residential']	1.0	7.337879896076759	0
C0000102	女	25	2020-05-01 07:41:31	112.97201951	28.19174749	SRID=4326;POINT(112.97201951259689 28.191747491118033)	1	0	C0000102.1	15.0	14.104359548914926	7.0	2.0149085069878465	48	5.8886394314349655	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	7.253670625156247	0
C0000102	女	25	2020-05-01 07:41:38	112.97225368	28.19182483	SRID=4326;POINT(112.97225368350153 28.191824828775076)	1	0	C0000102.1	15.0	24.53807010357112	7.0	3.5054385862244453	49	6.241331390673637	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	12.619578910408004	0
C0000102	女	25	2020-05-01 07:41:44	112.97213012	28.19177918	SRID=4326;POINT(112.97213012150931 28.19177917820848)	1	0	C0000102.1	15.0	13.144562461568144	6.0	2.190760410261357	50	12.560658197673762	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	7.886737476940885	0
C0000102	女	25	2020-05-01 07:41:51	112.97179729	28.19175512	SRID=4326;POINT(112.97179729181892 28.191755121780844)	1	0	C0000102.1	15.0	32.788238634710495	7.0	4.684034090672928	51	10.79107689193582	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	16.862522726422544	0
C0000102	女	25	2020-05-01 07:41:57	112.97156609999999	28.19175378	SRID=4326;POINT(112.97156610215234 28.19175377657459)	1	0	C0000102.1	15.0	22.70038407093831	6.0	3.7833973451563847	52	14.97164308395283	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	13.620230442562985	0
C0000102	女	25	2020-05-01 07:42:04	112.97134487	28.19187241	SRID=4326;POINT(112.9713448668976 28.191872406752154)	1	0	C0000102.1	15.0	25.3906123602765	7.0	3.6272303371823567	53	8.526231333391616	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	13.058029213856484	0
C0000102	女	25	2020-05-01 07:42:11	112.97154816	28.19179683	SRID=4326;POINT(112.9715481615152 28.191796828972105)	1	0	C0000102.1	15.0	21.646635640265302	7.0	3.0923765200379014	54	14.030075163932295	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	11.132555472136445	0
C0000102	女	25	2020-05-01 07:42:17	112.97143256	28.19183216	SRID=4326;POINT(112.97143256333437 28.191832157320007)	1	0	C0000102.1	15.0	12.006764594779062	6.0	2.0011274324631767	55	2.8869260740975666	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	7.204058756867436	0
C0000102	女	25	2020-05-01 07:42:24	112.9713648	28.19182635	SRID=4326;POINT(112.97136480088032 28.19182634867892)	1	0	C0000102.1	15.0	6.684243935446147	7.0	0.9548919907780208	56	4.237914467810174	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	3.437611166800875	0
C0000102	女	25	2020-05-01 07:42:30	112.97134686	28.191839399999996	SRID=4326;POINT(112.971346862574 28.191839399870595)	1	0	C0000102.1	15.0	2.2791215464883914	6.0	0.3798535910813985	57	6.337860107998532	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	1.3674729278930347	0
C0000102	女	25	2020-05-01 07:42:37	112.9713638	28.19183235	SRID=4326;POINT(112.97136380388464 28.191832351722894)	1	0	C0000102.1	15.0	1.8376510319029384	7.0	0.26252157598613396	58	4.508927215299597	3925535518	3925535470	[389383169, 389383155, 389383145]	14653	1	497.499	['secondary']	3.0	0.9450776735500823	0
C0000102	女	25	2020-05-01 07:42:43	112.97136878	28.19187534	SRID=4326;POINT(112.97136878300807 28.19187533926583)	1	0	C0000102.1	16.0	4.789288143759853	6.0	0.7982146906266423	59	15.822864543268766	1955253280	3925535541	[184960664, 144879851, 184960622]	5993	1	511.33	['secondary']	3.0	2.8735728862559125	0
C0000102	女	25	2020-05-01 07:42:50	112.97155514	28.19176381	SRID=4326;POINT(112.97155513973605 28.191763807979022)	1	0	C0000102.1	16.0	22.08150919475639	7.0	3.1545013135366267	60	13.42230309400794	1955253280	3925535541	[184960664, 144879851, 184960622]	5993	1	511.33	['secondary']	3.0	11.356204728731857	0
C0000102	女	25	2020-05-01 07:43:03	112.97128906	28.19185556	SRID=4326;POINT(112.97128906339502 28.19185556379992)	1	2	C0000102.1	16.0	28.034558371300378	13.0	2.156504490100029	61	18.163338392913207	1955253280	3925535541	[184960664, 144879851, 184960622]	5993	1	511.33	['secondary']	3.0	7.7634161643601045	0
